7654	599985	2010-02-10	High	3	19.47000	0.06	Regular Air	-14.29	4.13	6.89
59205	599985	2011-10-31	Critical	11	54.59000	0.00	Regular Air	-47.18	4.13	6.89
12771	961470	2009-01-17	Critical	40	1143.49000	0.08	Regular Air	-193.44	30.53	19.99
4321	961470	2009-07-17	Medium	47	1505.57000	0.02	Express Air	-54.63	30.53	19.99
57766	961470	2010-04-30	High	17	517.98000	0.05	Regular Air	-85.32	30.53	19.99
36772	147972	2010-05-15	Medium	8	22.85000	0.07	Regular Air	0.88	2.88	0.99
6309	147972	2010-06-09	Medium	10	29.79000	0.01	Regular Air	3.76	2.88	0.99
23264	147972	2010-12-07	Critical	27	78.47000	0.06	Regular Air	17.99	2.88	0.99
16096	147972	2011-01-19	High	9	42.21000	0.00	Express Air	18.21	2.88	0.99
58884	147972	2011-03-21	Low	29	87.68000	0.03	Regular Air	23.14	2.88	0.99
55362	147972	2011-04-20	High	24	67.84000	0.07	Regular Air	13.44	2.88	0.99
38403	147972	2011-05-21	Low	49	142.10000	0.01	Regular Air	37.03	2.88	0.99
26144	147972	2011-10-26	High	28	75.74000	0.10	Regular Air	13.23	2.88	0.99
35842	147972	2012-05-24	High	18	53.79000	0.03	Regular Air	11.55	2.88	0.99
48643	147972	2012-10-18	Medium	6	18.05000	0.06	Regular Air	0.13	2.88	0.99
40289	147972	2012-11-26	Not Specified	26	78.09000	0.01	Regular Air	19.63	2.88	0.99
12837	147972	2012-12-02	Medium	22	66.19000	0.02	Regular Air	15.84	2.88	0.99
47943	188015	2009-11-14	Medium	12	61.09000	0.04	Regular Air	24.06	4.91	0.50
9254	188015	2010-05-14	Medium	24	131.65000	0.01	Express Air	67.41	4.91	0.50
30343	188015	2012-05-21	Critical	28	130.28000	0.08	Regular Air	56.97	4.91	0.50
38656	188015	2012-08-10	Low	13	64.46000	0.01	Regular Air	25.16	4.91	0.50
2530	605916	2009-03-20	Medium	9	23.46000	0.06	Regular Air	4.58	2.61	0.50
12099	605916	2009-09-11	Critical	1	17.59000	0.06	Express Air	10.85	2.61	0.50
11169	605916	2010-05-21	Medium	44	109.18000	0.09	Regular Air	37.17	2.61	0.50
13607	605916	2010-11-18	Critical	37	109.90000	0.09	Express Air	48.52	2.61	0.50
46916	605916	2011-10-03	High	40	103.79000	0.03	Regular Air	37.85	2.61	0.50
14212	605916	2012-02-16	Critical	8	21.99000	0.02	Regular Air	4.63	2.61	0.50
59558	605916	2012-07-16	Not Specified	34	94.56000	0.00	Regular Air	37.73	2.61	0.50
2146	605916	2012-09-13	Not Specified	44	113.71000	0.07	Regular Air	41.70	2.61	0.50
3810	605916	2012-09-16	Critical	25	78.26000	0.04	Express Air	35.09	2.61	0.50
16772	605916	2012-12-26	High	38	95.71000	0.04	Regular Air	32.81	2.61	0.50
2756	656848	2009-04-17	Critical	42	248.54000	0.07	Regular Air	111.75	6.30	0.50
53029	656848	2009-07-27	Low	39	223.34000	0.10	Regular Air	95.42	6.30	0.50
8290	656848	2009-12-09	Critical	32	209.02000	0.04	Regular Air	101.80	6.30	0.50
11878	656848	2010-02-24	Not Specified	18	102.06000	0.10	Regular Air	36.23	6.30	0.50
6720	656848	2010-09-09	Not Specified	8	53.89000	0.01	Regular Air	17.63	6.30	0.50
30853	656848	2011-07-27	Medium	40	254.02000	0.04	Regular Air	123.14	6.30	0.50
39972	656848	2012-09-25	Not Specified	35	224.58000	0.03	Regular Air	108.49	6.30	0.50
42403	358060	2009-06-20	Not Specified	38	117.84000	0.04	Regular Air	30.76	3.08	0.99
55847	358060	2009-07-20	Not Specified	45	136.71000	0.04	Regular Air	34.72	3.08	0.99
18179	358060	2009-08-01	Not Specified	24	73.37000	0.04	Regular Air	16.10	3.08	0.99
548	358060	2009-09-20	Critical	41	129.49000	0.04	Regular Air	36.02	3.08	0.99
52196	358060	2010-01-30	Not Specified	1	3.85000	0.08	Regular Air	-1.36	3.08	0.99
20704	358060	2010-02-10	Low	5	16.48000	0.06	Regular Air	-0.33	3.08	0.99
29700	358060	2010-04-06	Medium	9	30.35000	0.01	Regular Air	5.02	3.08	0.99
31616	358060	2010-08-28	Critical	46	141.08000	0.04	Regular Air	36.96	3.08	0.99
31140	358060	2011-02-01	Critical	4	13.42000	0.03	Regular Air	-1.26	3.08	0.99
59044	358060	2011-07-20	Critical	6	20.19000	0.02	Regular Air	1.25	3.08	0.99
5217	358060	2011-10-12	High	11	33.67000	0.09	Regular Air	4.08	3.08	0.99
26309	358060	2012-02-19	Low	42	128.13000	0.09	Regular Air	32.53	3.08	0.99
29861	358060	2012-04-25	Critical	11	35.17000	0.03	Regular Air	5.58	3.08	0.99
27780	358060	2012-10-20	Critical	18	56.41000	0.02	Regular Air	11.92	3.08	0.99
2050	989878	2009-06-01	Not Specified	16	44.46000	0.06	Regular Air	5.27	2.89	0.99
32931	622603	2010-02-15	Low	31	86.10000	0.06	Regular Air	32.70	2.88	0.50
51395	622603	2010-06-09	Low	26	78.22000	0.03	Regular Air	32.50	2.88	0.50
57602	622603	2012-05-17	Low	43	130.36000	0.02	Regular Air	58.52	2.88	0.50
34432	641495	2009-04-07	Not Specified	20	244.39000	0.08	Regular Air	114.10	12.53	0.50
42631	641495	2009-05-09	High	18	211.40000	0.09	Regular Air	91.63	12.53	0.50
45156	641495	2011-02-12	Low	14	174.30000	0.08	Regular Air	75.58	12.53	0.50
59202	641495	2012-09-08	Medium	7	83.81000	0.09	Regular Air	21.92	12.53	0.50
18596	641495	2012-10-02	Low	32	416.80000	0.01	Regular Air	223.38	12.53	0.50
12007	399302	2009-09-27	Not Specified	42	152.26000	0.04	Regular Air	64.99	3.69	0.50
26337	399302	2009-11-07	Critical	45	153.27000	0.08	Regular Air	60.29	3.69	0.50
11460	399302	2010-08-24	High	30	102.24000	0.09	Regular Air	37.79	3.69	0.50
18627	399302	2010-12-20	Medium	4	15.70000	0.01	Regular Air	0.71	3.69	0.50
25669	399302	2011-01-16	Critical	12	45.63000	0.02	Regular Air	15.42	3.69	0.50
32806	399302	2011-06-21	High	48	175.99000	0.10	Express Air	77.30	3.69	0.50
12897	399302	2011-07-18	Not Specified	39	141.49000	0.03	Regular Air	59.92	3.69	0.50
6433	399302	2011-11-22	Medium	41	159.26000	0.01	Regular Air	73.89	3.69	0.50
21856	399302	2012-04-05	Not Specified	47	168.55000	0.05	Regular Air	71.77	3.69	0.50
21509	399302	2012-07-03	High	13	47.93000	0.04	Regular Air	15.82	3.69	0.50
19299	533786	2009-03-18	Not Specified	10	29.23000	0.05	Regular Air	8.10	2.88	0.50
17542	533786	2010-08-31	Low	37	105.99000	0.01	Regular Air	43.37	2.88	0.50
33889	533786	2010-11-06	Low	39	116.14000	0.01	Regular Air	50.44	2.88	0.50
4769	533786	2011-04-13	Not Specified	41	117.40000	0.01	Regular Air	48.63	2.88	0.50
4132	533786	2011-05-28	Not Specified	5	14.76000	0.01	Regular Air	1.32	2.88	0.50
12256	533786	2012-12-18	Medium	44	117.97000	0.10	Regular Air	44.59	2.88	0.50
4193	871664	2009-01-08	High	16	64.29000	0.07	Regular Air	14.42	4.13	0.99
23524	871664	2009-04-28	High	28	129.33000	0.04	Express Air	48.25	4.13	0.99
20709	871664	2009-08-11	High	4	16.60000	0.10	Regular Air	-2.06	4.13	0.99
39521	871664	2009-08-09	Low	28	112.35000	0.10	Regular Air	31.27	4.13	0.99
9639	871664	2010-09-05	Not Specified	11	43.57000	0.09	Regular Air	6.70	4.13	0.99
54051	871664	2011-08-11	Medium	28	126.95000	0.06	Express Air	45.87	4.13	0.99
50726	871664	2011-10-31	Low	21	98.88000	0.07	Express Air	36.01	4.13	0.99
29090	871664	2012-01-16	Medium	24	99.10000	0.02	Regular Air	28.42	4.13	0.99
53156	871664	2012-03-10	Not Specified	47	186.93000	0.07	Regular Air	56.44	4.13	0.99
24386	871664	2012-06-26	High	15	76.94000	0.00	Express Air	29.67	4.13	0.99
5699	871664	2012-07-29	Low	2	9.25000	0.01	Regular Air	-4.21	4.13	0.99
58883	871664	2012-08-12	Low	36	161.56000	0.00	Regular Air	59.67	4.13	0.99
34148	871664	2012-08-21	Critical	33	136.79000	0.06	Regular Air	42.71	4.13	0.99
6144	640880	2009-06-21	Critical	24	67.35000	0.07	Regular Air	22.63	2.88	0.50
52193	640880	2010-03-05	Not Specified	1	17.89000	0.04	Express Air	10.51	2.88	0.50
47750	640880	2010-06-15	Low	37	102.46000	0.08	Regular Air	36.64	2.88	0.50
8231	640880	2012-10-18	Critical	27	79.44000	0.06	Regular Air	29.85	2.88	0.50
25120	175474	2009-02-04	Medium	46	237.15000	0.00	Regular Air	123.02	4.91	0.50
57509	175474	2009-02-21	Low	39	199.39000	0.10	Express Air	101.13	4.91	0.50
7136	175474	2009-03-22	High	9	47.28000	0.00	Regular Air	17.05	4.91	0.50
13959	175474	2009-04-04	Medium	47	228.46000	0.01	Regular Air	112.06	4.91	0.50
41440	175474	2009-09-22	High	20	92.94000	0.09	Regular Air	37.77	4.91	0.50
14785	175474	2009-10-09	High	20	94.86000	0.08	Regular Air	39.69	4.91	0.50
47078	175474	2010-04-19	Medium	18	84.74000	0.06	Regular Air	34.10	4.91	0.50
47717	175474	2011-12-17	Not Specified	35	173.22000	0.04	Regular Air	84.03	4.91	0.50
4800	175474	2012-01-05	Low	17	89.25000	0.01	Regular Air	40.88	4.91	0.50
1154	175474	2012-02-14	Critical	23	115.10000	0.02	Regular Air	53.13	4.91	0.50
11269	175474	2012-05-26	Low	49	233.28000	0.04	Regular Air	112.35	4.91	0.50
38178	175474	2012-08-29	Medium	32	153.98000	0.02	Regular Air	71.60	4.91	0.50
10663	464128	2009-05-23	High	40	104.39000	0.07	Regular Air	38.45	2.61	0.50
8161	464128	2009-06-03	High	45	112.72000	0.09	Regular Air	39.19	2.61	0.50
20135	464128	2009-06-30	Critical	44	115.24000	0.03	Regular Air	43.23	2.61	0.50
34177	464128	2009-08-15	High	13	34.42000	0.02	Regular Air	9.47	2.61	0.50
17670	464128	2009-08-25	Medium	14	36.52000	0.07	Regular Air	10.05	2.61	0.50
36896	464128	2009-11-03	Critical	12	34.01000	0.00	Regular Air	10.58	2.61	0.50
20710	464128	2009-11-29	High	26	67.40000	0.07	Regular Air	22.71	2.61	0.50
54468	464128	2009-12-14	High	15	40.75000	0.03	Regular Air	12.76	2.61	0.50
45763	464128	2010-07-07	High	25	67.45000	0.05	Regular Air	24.28	2.61	0.50
2563	464128	2010-11-18	Not Specified	12	31.77000	0.04	Regular Air	8.34	2.61	0.50
36997	464128	2010-12-05	Not Specified	39	104.33000	0.00	Regular Air	39.91	2.61	0.50
42213	464128	2011-03-21	Critical	46	110.96000	0.08	Regular Air	35.92	2.61	0.50
2181	464128	2011-09-12	Medium	40	102.56000	0.06	Regular Air	36.62	2.61	0.50
40706	464128	2012-01-21	Medium	40	111.04000	0.08	Express Air	45.10	2.61	0.50
31106	464128	2012-02-16	Low	37	101.90000	0.00	Regular Air	40.52	2.61	0.50
39266	464128	2012-08-27	High	14	36.41000	0.09	Regular Air	9.94	2.61	0.50
23648	464128	2012-09-24	Critical	4	10.65000	0.10	Regular Air	-0.64	2.61	0.50
37731	232452	2009-11-04	Critical	25	88.37000	0.09	Regular Air	33.68	3.75	0.50
17381	232452	2010-08-14	High	28	101.25000	0.05	Regular Air	40.90	3.75	0.50
12612	232452	2010-12-21	Low	49	182.20000	0.09	Express Air	82.21	3.75	0.50
32901	232452	2011-01-10	Critical	13	49.74000	0.00	Regular Air	17.70	3.75	0.50
57479	232452	2011-03-15	High	37	132.12000	0.07	Regular Air	54.78	3.75	0.50
4454	364652	2009-02-01	Low	17	55.45000	0.01	Regular Air	21.42	3.08	0.50
44935	364652	2010-11-17	High	37	125.33000	0.06	Express Air	58.50	3.08	0.50
12804	364652	2012-05-25	Medium	21	69.06000	0.00	Regular Air	28.47	3.08	0.50
55360	155970	2009-01-22	Medium	49	134.83000	0.07	Regular Air	50.74	2.89	0.50
20422	155970	2009-01-26	High	5	15.38000	0.01	Regular Air	1.61	2.89	0.50
6727	155970	2009-08-29	Low	12	33.43000	0.06	Regular Air	8.47	2.89	0.50
49059	155970	2009-09-20	Medium	48	128.00000	0.09	Regular Air	45.51	2.89	0.50
57511	155970	2009-10-06	Critical	32	98.46000	0.01	Regular Air	41.54	2.89	0.50
13824	155970	2009-12-27	Low	19	55.27000	0.05	Regular Air	19.12	2.89	0.50
97	155970	2010-01-28	Medium	26	75.57000	0.03	Regular Air	28.24	2.89	0.50
18688	155970	2011-03-05	Not Specified	15	40.34000	0.09	Regular Air	10.59	2.89	0.50
50117	155970	2011-06-03	Critical	17	47.44000	0.09	Regular Air	14.49	2.89	0.50
38466	155970	2011-08-17	Critical	37	111.37000	0.04	Regular Air	46.46	2.89	0.50
10439	155970	2012-03-28	Not Specified	27	75.06000	0.09	Regular Air	26.13	2.89	0.50
33702	155970	2012-09-02	Not Specified	14	56.26000	0.00	Express Air	28.11	2.89	0.50
30913	155970	2012-09-22	Medium	44	126.36000	0.02	Regular Air	50.26	2.89	0.50
21344	155970	2012-12-09	Low	39	110.79000	0.05	Regular Air	42.68	2.89	0.50
21703	481924	2009-03-02	Not Specified	3	12.01000	0.00	Regular Air	-1.08	3.69	0.50
39043	481924	2010-12-22	Not Specified	14	50.80000	0.09	Regular Air	16.79	3.69	0.50
386	481924	2011-01-24	High	4	14.96000	0.02	Regular Air	-0.03	3.69	0.50
51360	481924	2011-06-20	Medium	12	46.55000	0.00	Regular Air	16.34	3.69	0.50
36933	481924	2011-07-12	High	32	115.81000	0.07	Regular Air	47.56	3.69	0.50
7142	481924	2011-07-21	Critical	36	132.86000	0.06	Regular Air	57.00	3.69	0.50
56423	481924	2011-12-25	Not Specified	41	170.82000	0.00	Express Air	85.45	3.69	0.50
37792	481924	2011-12-29	High	49	183.08000	0.01	Regular Air	82.49	3.69	0.50
13670	481924	2012-05-23	Critical	27	116.37000	0.04	Express Air	57.63	3.69	0.50
39972	481924	2012-09-25	Not Specified	36	138.59000	0.01	Regular Air	62.73	3.69	0.50
8642	652699	2010-01-16	High	13	133.04000	0.04	Regular Air	49.69	10.35	0.99
39075	652699	2012-02-19	Not Specified	50	512.33000	0.01	Regular Air	250.66	10.35	0.99
43270	652699	2012-09-01	Critical	35	343.92000	0.06	Regular Air	154.54	10.35	0.99
33477	652699	2012-10-19	High	28	269.28000	0.08	Regular Air	113.63	10.35	0.99
18597	643923	2010-09-26	Medium	37	101.20000	0.10	Regular Air	38.58	2.88	0.50
2626	643923	2011-09-07	Not Specified	16	48.37000	0.02	Regular Air	18.02	2.88	0.50
39652	643923	2012-05-04	Low	5	14.61000	0.03	Regular Air	1.17	2.88	0.50
38564	480920	2009-11-02	Critical	21	98.51000	0.10	Express Air	45.93	4.13	0.50
46624	480920	2010-04-26	Not Specified	28	110.20000	0.07	Regular Air	42.84	4.13	0.50
2503	480920	2010-06-19	Medium	46	171.48000	0.10	Regular Air	66.13	4.13	0.50
24007	480920	2010-08-26	Low	42	163.08000	0.09	Regular Air	66.17	4.13	0.50
34849	480920	2010-10-12	Critical	3	11.76000	0.10	Regular Air	-2.83	4.13	0.50
52896	480920	2010-10-22	High	49	188.70000	0.07	Regular Air	77.02	4.13	0.50
9824	480920	2011-01-22	Critical	5	21.56000	0.00	Regular Air	2.75	4.13	0.50
45991	480920	2011-02-14	Low	50	196.39000	0.07	Regular Air	82.60	4.13	0.50
44610	480920	2011-03-10	High	31	127.90000	0.07	Regular Air	54.21	4.13	0.50
9763	480920	2011-08-13	Medium	44	176.26000	0.07	Regular Air	75.13	4.13	0.50
13472	480920	2011-10-26	Critical	26	106.03000	0.09	Regular Air	42.89	4.13	0.50
20642	480920	2012-05-19	High	32	135.20000	0.02	Regular Air	59.40	4.13	0.50
5408	480920	2012-07-20	Low	20	88.82000	0.01	Regular Air	38.35	4.13	0.50
19905	480920	2012-08-12	Critical	20	82.97000	0.04	Regular Air	32.50	4.13	0.50
57600	480920	2012-11-11	Critical	44	186.94000	0.05	Regular Air	85.81	4.13	0.50
48615	480920	2012-12-03	Low	4	16.91000	0.08	Regular Air	0.21	4.13	0.50
50625	607679	2009-04-23	Medium	10	29.12000	0.08	Regular Air	7.13	2.88	0.50
26499	607679	2010-02-21	Medium	11	32.40000	0.05	Regular Air	8.78	2.88	0.50
27461	607679	2010-02-26	Critical	40	121.92000	0.09	Express Air	51.23	2.88	0.50
32452	607679	2011-07-18	Medium	3	8.60000	0.09	Regular Air	-2.03	2.88	0.50
52007	607679	2012-04-14	Medium	25	68.54000	0.10	Regular Air	22.20	2.88	0.50
38021	659453	2009-01-21	Medium	36	173.22000	0.02	Regular Air	81.77	4.91	0.50
51943	659453	2009-04-24	High	28	140.02000	0.03	Regular Air	66.71	4.91	0.50
22919	659453	2009-07-17	Critical	21	98.77000	0.07	Regular Air	41.33	4.91	0.50
39589	659453	2009-08-02	Critical	20	95.08000	0.06	Regular Air	39.91	4.91	0.50
49891	659453	2009-09-12	Not Specified	19	88.40000	0.08	Regular Air	35.50	4.91	0.50
48935	659453	2010-01-07	Low	21	106.20000	0.00	Regular Air	48.76	4.91	0.50
57318	659453	2010-01-10	Medium	33	158.79000	0.02	Regular Air	74.14	4.91	0.50
3331	659453	2010-05-20	High	31	153.28000	0.05	Regular Air	73.16	4.91	0.50
35840	659453	2010-05-29	High	36	173.08000	0.04	Regular Air	81.63	4.91	0.50
47584	659453	2010-07-27	Critical	4	20.19000	0.03	Regular Air	1.30	4.91	0.50
24384	659453	2011-03-26	Medium	44	205.11000	0.06	Regular Air	95.52	4.91	0.50
37828	659453	2011-04-20	Low	42	206.20000	0.01	Regular Air	101.14	4.91	0.50
55013	659453	2011-07-12	Low	5	24.30000	0.02	Regular Air	3.14	4.91	0.50
52934	659453	2011-07-27	Critical	20	92.15000	0.08	Regular Air	36.98	4.91	0.50
9829	659453	2011-12-08	Critical	4	18.46000	0.06	Regular Air	-0.43	4.91	0.50
50308	659453	2012-10-18	Low	19	86.48000	0.10	Regular Air	33.58	4.91	0.50
30341	428893	2009-01-31	Low	41	239.75000	0.09	Regular Air	105.91	6.30	0.50
36838	428893	2009-04-08	Low	3	32.76000	0.06	Express Air	11.29	6.30	0.50
19457	428893	2009-07-12	High	34	203.49000	0.05	Regular Air	90.35	6.30	0.50
57061	428893	2009-11-30	Low	6	36.56000	0.07	Regular Air	6.22	6.30	0.50
27810	428893	2010-01-28	High	32	216.51000	0.02	Express Air	109.29	6.30	0.50
7904	428893	2010-05-27	Low	47	298.30000	0.08	Express Air	146.72	6.30	0.50
46980	428893	2011-01-17	Critical	34	216.30000	0.01	Regular Air	103.16	6.30	0.50
38784	428893	2011-02-03	Medium	50	298.12000	0.09	Regular Air	137.67	6.30	0.50
56515	428893	2011-05-27	Medium	18	126.62000	0.08	Express Air	60.79	6.30	0.50
27845	428893	2011-07-13	Not Specified	36	220.45000	0.10	Regular Air	101.40	6.30	0.50
53443	428893	2011-10-08	Critical	3	19.46000	0.01	Regular Air	-2.01	6.30	0.50
33126	428893	2011-11-12	Critical	28	175.76000	0.06	Regular Air	80.36	6.30	0.50
13282	428893	2012-05-09	Low	2	12.59000	0.02	Regular Air	-5.92	6.30	0.50
4096	428893	2012-07-02	Not Specified	21	128.28000	0.04	Regular Air	53.58	6.30	0.50
55300	816179	2009-02-20	High	48	180.48000	0.01	Regular Air	82.38	3.75	0.50
13540	816179	2010-05-23	High	33	121.00000	0.09	Regular Air	51.21	3.75	0.50
50210	816179	2010-07-19	Low	47	178.51000	0.00	Regular Air	82.30	3.75	0.50
31301	816179	2010-10-18	Low	31	109.78000	0.06	Regular Air	43.77	3.75	0.50
4676	816179	2011-08-31	High	50	187.83000	0.03	Regular Air	85.96	3.75	0.50
18375	816179	2011-09-22	Low	20	76.89000	0.03	Regular Air	31.64	3.75	0.50
36356	816179	2011-12-25	Medium	33	117.77000	0.08	Regular Air	47.98	3.75	0.50
42886	816179	2012-01-08	Medium	42	162.57000	0.02	Regular Air	75.80	3.75	0.50
50982	816179	2012-04-16	High	23	86.53000	0.05	Regular Air	35.62	3.75	0.50
32804	816179	2012-09-09	Medium	49	174.81000	0.07	Regular Air	74.82	3.75	0.50
57671	816179	2012-11-07	Not Specified	6	22.78000	0.01	Regular Air	3.96	3.75	0.50
55877	944147	2010-02-02	Not Specified	40	144.28000	0.01	Express Air	52.94	3.08	0.99
28321	944147	2010-08-01	Medium	28	90.50000	0.03	Regular Air	24.71	3.08	0.99
19207	944147	2012-03-15	Not Specified	23	66.02000	0.10	Regular Air	10.88	3.08	0.99
21573	944147	2012-04-25	Critical	31	96.23000	0.05	Regular Air	24.05	3.08	0.99
3649	774939	2009-07-05	Low	26	75.60000	0.06	Regular Air	17.14	2.88	0.99
6020	774939	2009-09-21	Medium	23	66.09000	0.09	Regular Air	13.71	2.88	0.99
39872	774939	2010-02-22	Critical	5	16.24000	0.01	Regular Air	0.35	2.88	0.99
36803	774939	2012-08-04	Not Specified	42	121.65000	0.05	Regular Air	30.76	2.88	0.99
38528	993113	2011-12-20	Critical	10	70.02000	0.07	Regular Air	22.62	7.31	0.50
1412	1015676	2010-03-12	Not Specified	13	59.03000	0.10	Express Air	26.92	3.69	0.50
5445	1015676	2010-07-25	Low	4	29.42000	0.06	Express Air	14.43	3.69	0.50
47367	1015676	2011-04-16	Medium	6	21.07000	0.08	Regular Air	2.28	3.69	0.50
8993	1015676	2011-05-28	Medium	41	172.15000	0.02	Express Air	86.78	3.69	0.50
51747	1015676	2012-07-05	Medium	3	12.11000	0.02	Regular Air	-0.98	3.69	0.50
23555	1015676	2012-12-11	High	29	104.70000	0.09	Regular Air	42.16	3.69	0.50
23844	189993	2009-07-06	Not Specified	11	33.02000	0.08	Regular Air	8.40	3.15	0.50
34402	189993	2010-05-02	High	11	48.50000	0.07	Express Air	23.88	3.15	0.50
13762	189993	2010-06-21	Medium	37	107.73000	0.08	Regular Air	39.81	3.15	0.50
51780	189993	2010-07-24	Low	11	32.03000	0.09	Regular Air	7.41	3.15	0.50
40961	189993	2011-03-30	Medium	7	23.84000	0.02	Regular Air	5.88	3.15	0.50
49862	189993	2012-09-12	Not Specified	24	75.73000	0.07	Regular Air	29.46	3.15	0.50
39783	189993	2012-09-20	Not Specified	29	94.50000	0.02	Regular Air	39.90	3.15	0.50
22118	346151	2009-01-18	High	50	2842.54000	0.05	Regular Air	1315.75	58.10	1.49
12642	346151	2009-04-27	Critical	10	564.85000	0.09	Express Air	181.02	58.10	1.49
5894	346151	2009-08-12	High	7	384.33000	0.10	Regular Air	87.68	58.10	1.49
53728	346151	2011-10-22	High	27	1502.66000	0.07	Regular Air	637.60	58.10	1.49
13030	642251	2009-07-22	Medium	32	136.20000	0.09	Express Air	-154.31	3.89	7.01
51619	642251	2009-09-02	Not Specified	2	14.75000	0.07	Regular Air	-11.42	3.89	7.01
2791	642251	2009-10-09	High	47	191.67000	0.00	Regular Air	-236.27	3.89	7.01
56387	642251	2011-05-20	Medium	32	128.14000	0.10	Express Air	-163.58	3.89	7.01
17826	642251	2012-06-30	High	18	78.93000	0.04	Regular Air	-88.61	3.89	7.01
30436	642251	2012-07-07	Low	30	121.19000	0.09	Express Air	-152.13	3.89	7.01
10948	642251	2012-08-13	Medium	50	193.11000	0.08	Regular Air	-263.76	3.89	7.01
24801	642251	2012-11-15	High	3	18.91000	0.00	Regular Air	-16.35	3.89	7.01
50336	963970	2009-11-04	Not Specified	9	58.98000	0.00	Regular Air	-17.79	5.77	4.97
34659	963970	2012-11-19	High	42	259.43000	0.00	Regular Air	-52.52	5.77	4.97
3397	186776	2009-06-22	Medium	11	30.61000	0.09	Regular Air	-3.38	2.88	1.49
40420	186776	2011-01-10	High	22	59.08000	0.10	Regular Air	-2.61	2.88	1.49
13569	186776	2011-04-10	Critical	16	47.45000	0.05	Regular Air	1.07	2.88	1.49
45025	186776	2011-04-11	High	26	73.82000	0.08	Regular Air	2.01	2.88	1.49
27364	186776	2011-05-20	Medium	25	74.07000	0.04	Regular Air	4.37	2.88	1.49
49634	186776	2012-03-23	Not Specified	45	132.31000	0.02	Regular Air	10.91	2.88	1.49
42054	186776	2012-09-14	Medium	32	94.55000	0.01	Regular Air	6.74	2.88	1.49
57861	186776	2012-10-25	Medium	40	120.15000	0.00	Regular Air	11.32	2.88	1.49
50051	504878	2009-10-04	Medium	17	103.72000	0.02	Regular Air	-72.06	5.53	6.98
20805	504878	2011-01-10	High	12	69.98000	0.06	Regular Air	-58.33	5.53	6.98
10245	504878	2011-02-13	Medium	23	127.17000	0.10	Regular Air	-108.13	5.53	6.98
20068	504878	2011-02-28	Critical	9	53.18000	0.09	Regular Air	-46.13	5.53	6.98
58086	504878	2011-03-10	Medium	27	154.62000	0.04	Regular Air	-118.60	5.53	6.98
47714	504878	2011-03-10	Medium	30	176.15000	0.01	Regular Air	-125.36	5.53	6.98
35940	287242	2010-05-27	Critical	47	136.63000	0.03	Regular Air	-162.61	2.88	5.33
45728	287242	2010-06-21	High	11	38.24000	0.02	Regular Air	-37.55	2.88	5.33
27557	287242	2012-02-08	Low	18	56.13000	0.02	Regular Air	-58.47	2.88	5.33
36452	877669	2009-04-05	High	26	564.98000	0.10	Regular Air	-107.51	22.38	15.10
21636	877669	2009-08-10	Low	16	376.65000	0.00	Express Air	-52.65	22.38	15.10
57061	877669	2009-11-30	Low	21	470.79000	0.04	Regular Air	-80.11	22.38	15.10
57281	877669	2010-04-20	High	26	561.66000	0.07	Regular Air	-111.33	22.38	15.10
51171	877669	2010-06-21	High	34	783.48000	0.01	Regular Air	-73.40	22.38	15.10
42467	877669	2010-10-14	High	10	238.88000	0.01	Regular Air	-48.21	22.38	15.10
26305	877669	2010-12-02	Medium	50	1118.21000	0.07	Regular Air	-122.79	22.38	15.10
45733	877669	2010-12-06	Critical	39	851.17000	0.07	Regular Air	-131.28	22.38	15.10
15808	877669	2010-12-14	Critical	42	906.64000	0.07	Express Air	-148.93	22.38	15.10
32546	877669	2011-03-18	Critical	6	156.09000	0.00	Regular Air	-34.85	22.38	15.10
36001	877669	2011-03-28	Low	45	1038.82000	0.05	Regular Air	-78.36	22.38	15.10
40132	877669	2012-02-23	Low	16	347.47000	0.09	Regular Air	-86.20	22.38	15.10
58435	877669	2012-05-07	Low	11	273.44000	0.01	Regular Air	-35.62	22.38	15.10
18757	877669	2012-05-22	Low	9	222.20000	0.03	Regular Air	-40.25	22.38	15.10
33222	877669	2012-06-19	Medium	18	420.76000	0.05	Regular Air	-56.21	22.38	15.10
3907	877669	2012-08-18	Medium	34	729.83000	0.07	Regular Air	-135.10	22.38	15.10
14528	207983	2009-06-15	Critical	14	78.44000	0.09	Regular Air	11.02	5.98	1.49
44836	207983	2009-09-11	Medium	21	125.79000	0.02	Regular Air	28.53	5.98	1.49
49891	207983	2009-09-12	Not Specified	40	259.83000	0.00	Regular Air	80.73	5.98	1.49
38852	207983	2009-11-01	Not Specified	25	152.31000	0.03	Regular Air	38.08	5.98	1.49
2307	207983	2010-06-28	Low	32	182.33000	0.10	Regular Air	40.85	5.98	1.49
22212	207983	2010-09-17	Medium	19	116.22000	0.01	Regular Air	26.89	5.98	1.49
31303	207983	2011-03-20	Low	50	306.13000	0.09	Express Air	87.60	5.98	1.49
28805	207983	2011-04-02	Medium	4	25.52000	0.07	Regular Air	-1.99	5.98	1.49
964	207983	2011-05-19	Medium	50	315.02000	0.02	Regular Air	95.16	5.98	1.49
44679	207983	2012-06-03	Medium	22	127.51000	0.07	Regular Air	26.74	5.98	1.49
30913	207983	2012-09-22	Medium	23	143.10000	0.01	Regular Air	36.75	5.98	1.49
40354	731566	2009-01-03	High	29	172.51000	0.03	Regular Air	12.55	5.58	2.99
